# Provenance: Monthly ROC-issue aggregate regenerated from Ofgem 12-year XLSX (D-01).
# Source: data/raw/ofgem/rocs_report_2006_to_2018_20250410081520.xlsx
#   Sheet: 'ROCs by Tech & Month'
#   Coverage: Apr 2006 – Mar 2018 (12 obligation years SY5–SY17)
# generation_mwh is null throughout — the 12-year XLSX carries ROC counts only.
# country='GB' throughout — the sheet aggregates all UK nations.
#
# Re-generate: uv run python3 -c
#   "from uk_subsidy_tracker.data.ofgem_aggregate import emit_ro_generation_csv; emit_ro_generation_csv()"
#
# SHA256 of source XLSX: 76104acfbb46304867c14549e32fe98e1d0bc3791da1e1a431e8958a80d890b1
year,month,country,technology,generation_mwh,rocs_issued
2011,12,GB,Hydro 50kW DNC or less,,46.0
2011,12,GB,Landfill Gas,,436744.0
2011,12,GB,Micro Hydro,,8068.0
2011,12,GB,Off-shore Wind,,1272824.0
2011,12,GB,On-shore Wind,,1544526.0
2011,12,GB,Photovoltaic,,58.0
2011,12,GB,Photovoltaic 50kW DNC or less,,0.0
2011,12,GB,Sewage Gas,,47424.0
2011,12,GB,Tidal Flow,,156.0
2011,12,GB,Wave Power,,3.0
2011,12,GB,Wind 50kW DNC or less,,3.0
2012,1,GB,Biomass 50kW DNC or less,,11.0
2012,1,GB,Fuelled,,945705.0
2012,1,GB,Hydro 20MW DNC or less,,318222.0
2012,1,GB,Hydro 50kW DNC or less,,46.0
2012,1,GB,Landfill Gas,,432903.0
2012,1,GB,Micro Hydro,,8007.0
2012,1,GB,Off-shore Wind,,978215.0
2012,1,GB,On-shore Wind,,1389779.0
2012,1,GB,Photovoltaic,,276.0
2012,1,GB,Photovoltaic 50kW DNC or less,,0.0
2012,1,GB,Sewage Gas,,48677.0
2012,1,GB,Tidal Flow,,465.0
2012,1,GB,Wave Power,,8.0
2012,1,GB,Wind 50kW DNC or less,,3.0
2012,2,GB,Biomass 50kW DNC or less,,13.0
2012,2,GB,Fuelled,,773552.0
2012,2,GB,Hydro 20MW DNC or less,,242321.0
2012,2,GB,Hydro 50kW DNC or less,,39.0
2012,2,GB,Landfill Gas,,395312.0
2012,2,GB,Micro Hydro,,7109.0
2012,2,GB,Off-shore Wind,,864993.0
2012,2,GB,On-shore Wind,,1169343.0
2012,2,GB,Photovoltaic,,496.0
2012,2,GB,Photovoltaic 50kW DNC or less,,0.0
2012,2,GB,Sewage Gas,,44805.0
2012,2,GB,Tidal Flow,,489.0
2012,2,GB,Wave Power,,10.0
2012,2,GB,Wind 50kW DNC or less,,2.0
2012,3,GB,Biomass 50kW DNC or less,,30.0
2012,3,GB,Fuelled,,480468.0
2012,3,GB,Hydro 20MW DNC or less,,211866.0
2012,3,GB,Hydro 50kW DNC or less,,33.0
2012,3,GB,Landfill Gas,,417382.0
2012,3,GB,Micro Hydro,,6376.0
2012,3,GB,Off-shore Wind,,615878.0
2012,3,GB,On-shore Wind,,915432.0
2012,3,GB,Photovoltaic,,1122.0
2012,3,GB,Photovoltaic 50kW DNC or less,,0.0
2012,3,GB,Sewage Gas,,48221.0
2012,3,GB,Tidal Flow,,493.0
2012,3,GB,Wave Power,,98.0
2012,3,GB,Wind 50kW DNC or less,,3.0
2012,4,GB,Biomass 50kW DNC or less,,486.0
2012,4,GB,Fuelled,,401076.0
2012,4,GB,Hydro 20MW DNC or less,,144322.0
2012,4,GB,Hydro 50kW DNC or less,,3186.0
2012,4,GB,Hydro greater than 20MW DNC,,0.0
2012,4,GB,Landfill Gas,,406334.0
2012,4,GB,Micro Hydro,,4597.0
2012,4,GB,Off-shore Wind,,868644.0
2012,4,GB,On-shore Wind,,786816.0
2012,4,GB,Photovoltaic,,1111.0
2012,4,GB,Photovoltaic 50kW DNC or less,,6345.0
2012,4,GB,Sewage Gas,,46592.0
2012,4,GB,Tidal Flow,,824.0
2012,4,GB,Wave Power,,91.0
2012,4,GB,Wind 50kW DNC or less,,7699.0
2012,5,GB,Biomass 50kW DNC or less,,28.0
2012,5,GB,Fuelled,,442379.0
2012,5,GB,Hydro 20MW DNC or less,,138876.0
2012,5,GB,Hydro 50kW DNC or less,,20.0
2012,5,GB,Hydro greater than 20MW DNC,,0.0
2012,5,GB,Landfill Gas,,417282.0
2012,5,GB,Micro Hydro,,4298.0
2012,5,GB,Off-shore Wind,,849171.0
2012,5,GB,On-shore Wind,,659729.0
2012,5,GB,Photovoltaic,,1519.0
2012,5,GB,Photovoltaic 50kW DNC or less,,0.0
2012,5,GB,Sewage Gas,,45821.0
2012,5,GB,Tidal Flow,,143.0
2012,5,GB,Wave Power,,0.0
2012,5,GB,Wind 50kW DNC or less,,3.0
2012,6,GB,Biomass 50kW DNC or less,,16.0
2012,6,GB,Fuelled,,433925.0
2012,6,GB,Hydro 20MW DNC or less,,121998.0
2012,6,GB,Hydro 50kW DNC or less,,30.0
2012,6,GB,Hydro greater than 20MW DNC,,0.0
2012,6,GB,Landfill Gas,,404199.0
2012,6,GB,Micro Hydro,,4756.0
2012,6,GB,Off-shore Wind,,1018004.0
2012,6,GB,On-shore Wind,,711588.0
2012,6,GB,Photovoltaic,,1550.0
2012,6,GB,Photovoltaic 50kW DNC or less,,0.0
2012,6,GB,Sewage Gas,,45551.0
2012,6,GB,Tidal Flow,,431.0
2012,6,GB,Wave Power,,8.0
2012,6,GB,Wind 50kW DNC or less,,3.0
2012,7,GB,Biomass 50kW DNC or less,,23.0
2012,7,GB,Fuelled,,552349.0
2012,7,GB,Hydro 20MW DNC or less,,141417.0
2012,7,GB,Hydro 50kW DNC or less,,30.0
2012,7,GB,Hydro greater than 20MW DNC,,0.0
2012,7,GB,Landfill Gas,,418587.0
2012,7,GB,Micro Hydro,,6363.0
2012,7,GB,Off-shore Wind,,734940.0
2012,7,GB,On-shore Wind,,584695.0
2012,7,GB,Photovoltaic,,1502.0
2012,7,GB,Photovoltaic 50kW DNC or less,,0.0
2012,7,GB,Sewage Gas,,44854.0
2012,7,GB,Tidal Flow,,784.0
2012,7,GB,Wave Power,,36.0
2012,7,GB,Wind 50kW DNC or less,,2.0
2012,8,GB,Biomass 50kW DNC or less,,21.0
2012,8,GB,Fuelled,,546525.0
2012,8,GB,Hydro 20MW DNC or less,,123356.0
2012,8,GB,Hydro 50kW DNC or less,,30.0
2012,8,GB,Hydro greater than 20MW DNC,,3306.0
2012,8,GB,Landfill Gas,,420151.0
2012,8,GB,Micro Hydro,,6093.0
2012,8,GB,Off-shore Wind,,881577.0
2012,8,GB,On-shore Wind,,714528.0
2012,8,GB,Photovoltaic,,1605.0
2012,8,GB,Photovoltaic 50kW DNC or less,,0.0
2012,8,GB,Sewage Gas,,44680.0
2012,8,GB,Tidal Flow,,672.0
2012,8,GB,Wave Power,,0.0
2012,8,GB,Wind 50kW DNC or less,,2.0
2012,9,GB,Biomass 50kW DNC or less,,23.0
2012,9,GB,Fuelled,,744515.0
2012,9,GB,Hydro 20MW DNC or less,,169909.0
2012,9,GB,Hydro 50kW DNC or less,,27.0
2012,9,GB,Hydro greater than 20MW DNC,,12140.0
2012,9,GB,Landfill Gas,,407581.0
2012,9,GB,Micro Hydro,,7079.0
2012,9,GB,Off-shore Wind,,1353120.0
2012,9,GB,On-shore Wind,,1339799.0
2012,9,GB,Photovoltaic,,1396.0
2012,9,GB,Photovoltaic 50kW DNC or less,,0.0
2012,9,GB,Sewage Gas,,39935.0
2012,9,GB,Tidal Flow,,685.0
2012,9,GB,Wave Power,,2.0
2012,9,GB,Wind 50kW DNC or less,,3.0
2012,10,GB,Biomass 50kW DNC or less,,17.0
2012,10,GB,Fuelled,,837007.0
2012,10,GB,Hydro 20MW DNC or less,,193138.0
2012,10,GB,Hydro 50kW DNC or less,,31.0
2012,10,GB,Hydro greater than 20MW DNC,,16357.0
2012,10,GB,Landfill Gas,,421380.0
2012,10,GB,Micro Hydro,,7381.0
2012,10,GB,Off-shore Wind,,1289971.0
2012,10,GB,On-shore Wind,,770124.0
2012,10,GB,Photovoltaic,,775.0
2012,10,GB,Photovoltaic 50kW DNC or less,,0.0
2012,10,GB,Sewage Gas,,45224.0
2012,10,GB,Tidal Flow,,1005.0
2012,10,GB,Wave Power,,26.0
2012,10,GB,Wind 50kW DNC or less,,3.0
2012,11,GB,Biomass 50kW DNC or less,,22.0
2012,11,GB,Fuelled,,955197.0
2012,11,GB,Hydro 20MW DNC or less,,231632.0
2012,11,GB,Hydro 50kW DNC or less,,30.0
2012,11,GB,Hydro greater than 20MW DNC,,20233.0
2012,11,GB,Landfill Gas,,402863.0
2012,11,GB,Micro Hydro,,7774.0
2012,11,GB,Off-shore Wind,,1551895.0
2012,11,GB,On-shore Wind,,1220692.0
2012,11,GB,Photovoltaic,,457.0
2012,11,GB,Photovoltaic 50kW DNC or less,,0.0
2012,11,GB,Sewage Gas,,46571.0
2012,11,GB,Tidal Flow,,916.0
2012,11,GB,Wave Power,,45.0
2012,11,GB,Wind 50kW DNC or less,,3.0
2012,12,GB,Biomass 50kW DNC or less,,18.0
2012,12,GB,Fuelled,,938702.0
2012,12,GB,Hydro 20MW DNC or less,,236519.0
2012,12,GB,Hydro 50kW DNC or less,,41.0
2012,12,GB,Hydro greater than 20MW DNC,,15701.0
2012,12,GB,Landfill Gas,,423634.0
2012,12,GB,Micro Hydro,,8525.0
2012,12,GB,Off-shore Wind,,2045203.0
2012,12,GB,On-shore Wind,,1522287.0
2012,12,GB,Photovoltaic,,176.0
2012,12,GB,Photovoltaic 50kW DNC or less,,0.0
2012,12,GB,Sewage Gas,,43229.0
2012,12,GB,Tidal Flow,,162.0
2012,12,GB,Wave Power,,36.0
2012,12,GB,Wind 50kW DNC or less,,3.0
2013,1,GB,Biomass 50kW DNC or less,,19.0
2013,1,GB,Fuelled,,1012017.0
2013,1,GB,Hydro 20MW DNC or less,,228693.0
2013,1,GB,Hydro 50kW DNC or less,,46.0
2013,1,GB,Hydro greater than 20MW DNC,,15779.0
2013,1,GB,Landfill Gas,,421061.0
2013,1,GB,Micro Hydro,,8310.0
2013,1,GB,Off-shore Wind,,1730454.0
2013,1,GB,On-shore Wind,,1470156.0
2013,1,GB,Photovoltaic,,317.0
2013,1,GB,Photovoltaic 50kW DNC or less,,0.0
2013,1,GB,Sewage Gas,,45827.0
2013,1,GB,Tidal Flow,,434.0
2013,1,GB,Wave Power,,26.0
2013,1,GB,Wind 50kW DNC or less,,3.0
2013,2,GB,Biomass 50kW DNC or less,,1.0
2013,2,GB,Fuelled,,835427.0
2013,2,GB,Hydro 20MW DNC or less,,192008.0
2013,2,GB,Hydro 50kW DNC or less,,38.0
2013,2,GB,Hydro greater than 20MW DNC,,11017.0
2013,2,GB,Landfill Gas,,383617.0
2013,2,GB,Micro Hydro,,7485.0
2013,2,GB,Off-shore Wind,,1610994.0
2013,2,GB,On-shore Wind,,1060306.0
2013,2,GB,Photovoltaic,,982.0
2013,2,GB,Photovoltaic 50kW DNC or less,,0.0
2013,2,GB,Sewage Gas,,42620.0
2013,2,GB,Tidal Flow,,721.0
2013,2,GB,Wave Power,,27.0
2013,2,GB,Wind 50kW DNC or less,,3.0
2013,3,GB,Biomass 50kW DNC or less,,0.0
2013,3,GB,Fuelled,,1073894.0
2013,3,GB,Hydro 20MW DNC or less,,103544.0
2013,3,GB,Hydro 50kW DNC or less,,40.0
2013,3,GB,Hydro greater than 20MW DNC,,6807.0
2013,3,GB,Landfill Gas,,417977.0
2013,3,GB,Micro Hydro,,4496.0
2013,3,GB,Off-shore Wind,,1755625.0
2013,3,GB,On-shore Wind,,1365669.0
2013,3,GB,Photovoltaic,,6932.0
2013,3,GB,Photovoltaic 50kW DNC or less,,0.0
2013,3,GB,Sewage Gas,,49504.0
2013,3,GB,Tidal Flow,,770.0
2013,3,GB,Wave Power,,26.0
2013,3,GB,Wind 50kW DNC or less,,3.0
2013,4,GB,Biomass 50kW DNC or less,,5.0
2013,4,GB,Fuelled,,1005122.0
2013,4,GB,Hydro 20MW DNC or less,,137772.0
2013,4,GB,Hydro 50kW DNC or less,,4366.0
2013,4,GB,Hydro greater than 20MW DNC,,16801.0
2013,4,GB,Landfill Gas,,403163.0
2013,4,GB,Micro Hydro,,5893.0
2013,4,GB,Off-shore Wind,,1756139.0
2013,4,GB,On-shore Wind,,1489290.0
2013,4,GB,Photovoltaic,,41665.0
2013,4,GB,Photovoltaic 50kW DNC or less,,34168.0
2013,4,GB,Sewage Gas,,50649.0
2013,4,GB,Tidal Flow,,676.0
2013,4,GB,Wave Power,,15.0
2013,4,GB,Wind 50kW DNC or less,,11615.0
2013,5,GB,Biomass 50kW DNC or less,,28.0
2013,5,GB,Fuelled,,1245388.0
2013,5,GB,Hydro 20MW DNC or less,,177642.0
2013,5,GB,Hydro 50kW DNC or less,,32.0
2013,5,GB,Hydro greater than 20MW DNC,,26190.0
2013,5,GB,Landfill Gas,,416667.0
2013,5,GB,Micro Hydro,,6985.0
2013,5,GB,Off-shore Wind,,1590201.0
2013,5,GB,On-shore Wind,,1395168.0
2013,5,GB,Photovoltaic,,82053.0
2013,5,GB,Photovoltaic 50kW DNC or less,,26.0
2013,5,GB,Sewage Gas,,53539.0
2013,5,GB,Tidal Flow,,926.0
2013,5,GB,Wave Power,,74.0
2013,5,GB,Wind 50kW DNC or less,,0.0
2013,6,GB,Biomass 50kW DNC or less,,30.0
2013,6,GB,Fuelled,,1018352.0
2013,6,GB,Hydro 20MW DNC or less,,93521.0
2013,6,GB,Hydro 50kW DNC or less,,27.0
2013,6,GB,Hydro greater than 20MW DNC,,143.0
2013,6,GB,Landfill Gas,,395738.0
2013,6,GB,Micro Hydro,,3489.0
2013,6,GB,Off-shore Wind,,1424515.0
2013,6,GB,On-shore Wind,,799769.0
2013,6,GB,Photovoltaic,,99824.0
2013,6,GB,Photovoltaic 50kW DNC or less,,71.0
2013,6,GB,Sewage Gas,,51528.0
2013,6,GB,Tidal Flow,,63.0
2013,6,GB,Wave Power,,54.0
2013,6,GB,Wind 50kW DNC or less,,3.0
2013,7,GB,Biomass 50kW DNC or less,,37.0
2013,7,GB,Fuelled,,1104424.0
2013,7,GB,Hydro 20MW DNC or less,,84551.0
2013,7,GB,Hydro 50kW DNC or less,,18.0
2013,7,GB,Hydro greater than 20MW DNC,,2179.0
2013,7,GB,Landfill Gas,,394123.0
2013,7,GB,Micro Hydro,,2870.0
2013,7,GB,Off-shore Wind,,853191.0
2013,7,GB,On-shore Wind,,590926.0
2013,7,GB,Photovoltaic,,122994.0
2013,7,GB,Photovoltaic 50kW DNC or less,,63.0
2013,7,GB,Sewage Gas,,48139.0
2013,7,GB,Tidal Flow,,496.0
2013,7,GB,Wave Power,,3.0
2013,7,GB,Wind 50kW DNC or less,,3.0
2013,8,GB,Biomass 50kW DNC or less,,39.0
2013,8,GB,Fuelled,,803609.0
2013,8,GB,Hydro 20MW DNC or less,,104557.0
2013,8,GB,Hydro 50kW DNC or less,,14.0
2013,8,GB,Hydro greater than 20MW DNC,,2614.0
2013,8,GB,Landfill Gas,,406774.0
2013,8,GB,Micro Hydro,,4595.0
2013,8,GB,Off-shore Wind,,1164060.0
2013,8,GB,On-shore Wind,,890466.0
2013,8,GB,Photovoltaic,,106344.0
2013,8,GB,Photovoltaic 50kW DNC or less,,54.0
2013,8,GB,Sewage Gas,,46647.0
2013,8,GB,Tidal Flow,,442.0
2013,8,GB,Wave Power,,72.0
2013,8,GB,Wind 50kW DNC or less,,3.0
2013,9,GB,Biomass 50kW DNC or less,,2.0
2013,9,GB,Fuelled,,825901.0
2013,9,GB,Hydro 20MW DNC or less,,130714.0
2013,9,GB,Hydro 50kW DNC or less,,15.0
2013,9,GB,Hydro greater than 20MW DNC,,7278.0
2013,9,GB,Landfill Gas,,394255.0
2013,9,GB,Micro Hydro,,5279.0
2013,9,GB,Off-shore Wind,,1589401.0
2013,9,GB,On-shore Wind,,1099918.0
2013,9,GB,Photovoltaic,,73459.0
2013,9,GB,Photovoltaic 50kW DNC or less,,25.0
2013,9,GB,Sewage Gas,,45223.0
2013,9,GB,Tidal Flow,,877.0
2013,9,GB,Wave Power,,0.0
2013,9,GB,Wind 50kW DNC or less,,3.0
2013,10,GB,Biomass 50kW DNC or less,,43.0
2013,10,GB,Fuelled,,947520.0
2013,10,GB,Hydro 20MW DNC or less,,185051.0
2013,10,GB,Hydro 50kW DNC or less,,28.0
2013,10,GB,Hydro greater than 20MW DNC,,15199.0
2013,10,GB,Landfill Gas,,411402.0
2013,10,GB,Micro Hydro,,6842.0
2013,10,GB,Off-shore Wind,,2676657.0
2013,10,GB,On-shore Wind,,1792509.0
2013,10,GB,Photovoltaic,,51148.0
2013,10,GB,Photovoltaic 50kW DNC or less,,20.0
2013,10,GB,Sewage Gas,,48137.0
2013,10,GB,Tidal Flow,,1789.0
2013,10,GB,Wave Power,,0.0
2013,10,GB,Wind 50kW DNC or less,,3.0
2013,11,GB,Biomass 50kW DNC or less,,11.0
2013,11,GB,Fuelled,,858550.0
2013,11,GB,Hydro 20MW DNC or less,,230959.0
2013,11,GB,Hydro 50kW DNC or less,,32.0
2013,11,GB,Hydro greater than 20MW DNC,,21958.0
2013,11,GB,Landfill Gas,,403464.0
2013,11,GB,Micro Hydro,,7592.0
2013,11,GB,Off-shore Wind,,2027710.0
2013,11,GB,On-shore Wind,,1610991.0
2013,11,GB,Photovoltaic,,33141.0
2013,11,GB,Photovoltaic 50kW DNC or less,,13.0
2013,11,GB,Sewage Gas,,48185.0
2013,11,GB,Tidal Flow,,1116.0
2013,11,GB,Wave Power,,0.0
2013,11,GB,Wind 50kW DNC or less,,2.0
2013,12,GB,Biomass 50kW DNC or less,,1.0
2013,12,GB,Fuelled,,896573.0
2013,12,GB,Hydro 20MW DNC or less,,268381.0
2013,12,GB,Hydro 50kW DNC or less,,30.0
2013,12,GB,Hydro greater than 20MW DNC,,30639.0
2013,12,GB,Landfill Gas,,410526.0
2013,12,GB,Micro Hydro,,8133.0
2013,12,GB,Off-shore Wind,,2828023.0
2013,12,GB,On-shore Wind,,2663077.0
2013,12,GB,Photovoltaic,,20300.0
2013,12,GB,Photovoltaic 50kW DNC or less,,6.0
2013,12,GB,Sewage Gas,,52079.0
2013,12,GB,Tidal Flow,,842.0
2013,12,GB,Wave Power,,0.0
2013,12,GB,Wind 50kW DNC or less,,3.0
2014,1,GB,Biomass 50kW DNC or less,,0.0
2014,1,GB,Fuelled,,952671.0
2014,1,GB,Hydro 20MW DNC or less,,311506.0
2014,1,GB,Hydro 50kW DNC or less,,34.0
2014,1,GB,Hydro greater than 20MW DNC,,23378.0
2014,1,GB,Landfill Gas,,407956.0
2014,1,GB,Micro Hydro,,9633.0
2014,1,GB,Off-shore Wind,,2962907.0
2014,1,GB,On-shore Wind,,2042445.0
2014,1,GB,Photovoltaic,,26393.0
2014,1,GB,Photovoltaic 50kW DNC or less,,7.0
2014,1,GB,Sewage Gas,,48173.0
2014,1,GB,Tidal Flow,,755.0
2014,1,GB,Wave Power,,0.0
2014,1,GB,Wind 50kW DNC or less,,4.0
2014,2,GB,Biomass 50kW DNC or less,,1.0
2014,2,GB,Fuelled,,790061.0
2014,2,GB,Hydro 20MW DNC or less,,281478.0
2014,2,GB,Hydro 50kW DNC or less,,36.0
2014,2,GB,Hydro greater than 20MW DNC,,13761.0
2014,2,GB,Landfill Gas,,367318.0
2014,2,GB,Micro Hydro,,8575.0
2014,2,GB,Off-shore Wind,,3011130.0
2014,2,GB,On-shore Wind,,2386817.0
2014,2,GB,Photovoltaic,,59154.0
2014,2,GB,Photovoltaic 50kW DNC or less,,18.0
2014,2,GB,Sewage Gas,,43060.0
2014,2,GB,Tidal Flow,,550.0
2014,2,GB,Wave Power,,0.0
2014,2,GB,Wind 50kW DNC or less,,4.0
2014,3,GB,Biomass 50kW DNC or less,,0.0
2014,3,GB,Fuelled,,1048300.0
2014,3,GB,Hydro 20MW DNC or less,,283006.0
2014,3,GB,Hydro 50kW DNC or less,,41.0
2014,3,GB,Hydro greater than 20MW DNC,,36265.0
2014,3,GB,Landfill Gas,,407494.0
2014,3,GB,Micro Hydro,,8638.0
2014,3,GB,Off-shore Wind,,2052309.0
2014,3,GB,On-shore Wind,,1935229.0
2014,3,GB,Photovoltaic,,133301.0
2014,3,GB,Photovoltaic 50kW DNC or less,,29.0
2014,3,GB,Sewage Gas,,55590.0
2014,3,GB,Tidal Flow,,952.0
2014,3,GB,Wave Power,,0.0
2014,3,GB,Wind 50kW DNC or less,,3.0
2014,4,GB,Biomass 50kW DNC or less,,0.0
2014,4,GB,Fuelled,,1109329.0
2014,4,GB,Hydro 20MW DNC or less,,211490.0
2014,4,GB,Hydro 50kW DNC or less,,5232.0
2014,4,GB,Hydro greater than 20MW DNC,,22675.0
2014,4,GB,Landfill Gas,,393271.0
2014,4,GB,Micro Hydro,,6303.0
2014,4,GB,Off-shore Wind,,1510858.0
2014,4,GB,On-shore Wind,,1340786.0
2014,4,GB,Photovoltaic,,247211.0
2014,4,GB,Photovoltaic 50kW DNC or less,,133502.0
2014,4,GB,Sewage Gas,,55869.0
2014,4,GB,Tidal Flow,,49.0
2014,4,GB,Wave Power,,0.0
2014,4,GB,Wind 50kW DNC or less,,10885.0
2014,5,GB,Biomass 50kW DNC or less,,41.0
2014,5,GB,Fuelled,,1150606.0
2014,5,GB,Hydro 20MW DNC or less,,152732.0
2014,5,GB,Hydro 50kW DNC or less,,31.0
2014,5,GB,Hydro greater than 20MW DNC,,6436.0
2014,5,GB,Landfill Gas,,402366.0
2014,5,GB,Micro Hydro,,5679.0
2014,5,GB,Off-shore Wind,,1473401.0
2014,5,GB,On-shore Wind,,964642.0
2014,5,GB,Photovoltaic,,327381.0
2014,5,GB,Photovoltaic 50kW DNC or less,,56.0
2014,5,GB,Sewage Gas,,59099.0
2014,5,GB,Tidal Flow,,574.0
2014,5,GB,Wave Power,,72.0
2014,5,GB,Wind 50kW DNC or less,,5.0
2014,6,GB,Biomass 50kW DNC or less,,31.0
2014,6,GB,Fuelled,,1359103.0
2014,6,GB,Hydro 20MW DNC or less,,107093.0
2014,6,GB,Hydro 50kW DNC or less,,23.0
2014,6,GB,Hydro greater than 20MW DNC,,3159.0
2014,6,GB,Landfill Gas,,383237.0
2014,6,GB,Micro Hydro,,3761.0
2014,6,GB,Off-shore Wind,,812898.0
2014,6,GB,On-shore Wind,,512673.0
2014,6,GB,Photovoltaic,,388464.0
2014,6,GB,Photovoltaic 50kW DNC or less,,116.0
2014,6,GB,Sewage Gas,,55476.0
2014,6,GB,Tidal Flow,,101.0
2014,6,GB,Wave Power,,9.0
2014,6,GB,Wind 50kW DNC or less,,10.0
2014,7,GB,Biomass 50kW DNC or less,,89.0
2014,7,GB,Fuelled,,1278006.0
2014,7,GB,Hydro 20MW DNC or less,,74124.0
2014,7,GB,Hydro 50kW DNC or less,,16.0
2014,7,GB,Hydro greater than 20MW DNC,,2619.0
2014,7,GB,Landfill Gas,,383766.0
2014,7,GB,Micro Hydro,,3025.0
2014,7,GB,Off-shore Wind,,1214187.0
2014,7,GB,On-shore Wind,,771577.0
2014,7,GB,Photovoltaic,,411377.0
2014,7,GB,Photovoltaic 50kW DNC or less,,94.0
2014,7,GB,Sewage Gas,,54846.0
2014,7,GB,Tidal Flow,,519.0
2014,7,GB,Wave Power,,0.0
2014,7,GB,Wind 50kW DNC or less,,8.0
2014,8,GB,Biomass 50kW DNC or less,,74.0
2014,8,GB,Fuelled,,1381333.0
2014,8,GB,Hydro 20MW DNC or less,,156001.0
2014,8,GB,Hydro 50kW DNC or less,,25.0
2014,8,GB,Hydro greater than 20MW DNC,,17794.0
2014,8,GB,Landfill Gas,,395714.0
2014,8,GB,Micro Hydro,,5841.0
2014,8,GB,Off-shore Wind,,2098323.0
2014,8,GB,On-shore Wind,,1341763.0
2014,8,GB,Photovoltaic,,358065.0
2014,8,GB,Photovoltaic 50kW DNC or less,,96.0
2014,8,GB,Sewage Gas,,52550.0
2014,8,GB,Tidal Flow,,0.0
2014,8,GB,Wave Power,,0.0
2014,8,GB,Wind 50kW DNC or less,,14.0
2014,9,GB,Biomass 50kW DNC or less,,67.0
2014,9,GB,Fuelled,,1300741.0
2014,9,GB,Hydro 20MW DNC or less,,104466.0
2014,9,GB,Hydro 50kW DNC or less,,14.0
2014,9,GB,Hydro greater than 20MW DNC,,4961.0
2014,9,GB,Landfill Gas,,380925.0
2014,9,GB,Micro Hydro,,2976.0
2014,9,GB,Off-shore Wind,,797157.0
2014,9,GB,On-shore Wind,,577286.0
2014,9,GB,Photovoltaic,,287446.0
2014,9,GB,Photovoltaic 50kW DNC or less,,75.0
2014,9,GB,Sewage Gas,,51559.0
2014,9,GB,Tidal Flow,,320.0
2014,9,GB,Wave Power,,0.0
2014,9,GB,Wind 50kW DNC or less,,8.0
2014,10,GB,Biomass 50kW DNC or less,,104.0
2014,10,GB,Fuelled,,1606403.0
2014,10,GB,Hydro 20MW DNC or less,,182447.0
2014,10,GB,Hydro 50kW DNC or less,,29.0
2014,10,GB,Hydro greater than 20MW DNC,,23339.0
2014,10,GB,Landfill Gas,,396446.0
2014,10,GB,Micro Hydro,,6084.0
2014,10,GB,Off-shore Wind,,2920846.0
2014,10,GB,On-shore Wind,,1931748.0
2014,10,GB,Photovoltaic,,185554.0
2014,10,GB,Photovoltaic 50kW DNC or less,,51.0
2014,10,GB,Sewage Gas,,53267.0
2014,10,GB,Tidal Flow,,962.0
2014,10,GB,Wave Power,,0.0
2014,10,GB,Wind 50kW DNC or less,,19.0
2014,11,GB,Biomass 50kW DNC or less,,166.0
2014,11,GB,Fuelled,,1569559.0
2014,11,GB,Hydro 20MW DNC or less,,243144.0
2014,11,GB,Hydro 50kW DNC or less,,80.0
2014,11,GB,Hydro greater than 20MW DNC,,15670.0
2014,11,GB,Landfill Gas,,386330.0
2014,11,GB,Micro Hydro,,7508.0
2014,11,GB,Off-shore Wind,,2325906.0
2014,11,GB,On-shore Wind,,1350887.0
2014,11,GB,Photovoltaic,,101462.0
2014,11,GB,Photovoltaic 50kW DNC or less,,29.0
2014,11,GB,Sewage Gas,,50867.0
2014,11,GB,Tidal Flow,,691.0
2014,11,GB,Wave Power,,0.0
2014,11,GB,Wind 50kW DNC or less,,15.0
2014,12,GB,Biomass 50kW DNC or less,,188.0
2014,12,GB,Fuelled,,1613655.0
2014,12,GB,Hydro 20MW DNC or less,,264481.0
2014,12,GB,Hydro 50kW DNC or less,,100.0
2014,12,GB,Hydro greater than 20MW DNC,,24532.0
2014,12,GB,Landfill Gas,,399356.0
2014,12,GB,Micro Hydro,,7880.0
2014,12,GB,Off-shore Wind,,3530036.0
2014,12,GB,On-shore Wind,,2344932.0
2014,12,GB,Photovoltaic,,83859.0
2014,12,GB,Photovoltaic 50kW DNC or less,,17.0
2014,12,GB,Sewage Gas,,54962.0
2014,12,GB,Tidal Flow,,634.0
2014,12,GB,Wave Power,,0.0
2014,12,GB,Wind 50kW DNC or less,,17.0
2015,1,GB,Biomass 50kW DNC or less,,188.0
2015,1,GB,Fuelled,,1603091.0
2015,1,GB,Hydro 20MW DNC or less,,298028.0
2015,1,GB,Hydro 50kW DNC or less,,97.0
2015,1,GB,Hydro greater than 20MW DNC,,28305.0
2015,1,GB,Landfill Gas,,392525.0
2015,1,GB,Micro Hydro,,8528.0
2015,1,GB,Off-shore Wind,,3455330.0
2015,1,GB,On-shore Wind,,2687174.0
2015,1,GB,Photovoltaic,,109322.0
2015,1,GB,Photovoltaic 50kW DNC or less,,27.0
2015,1,GB,Sewage Gas,,56154.0
2015,1,GB,Tidal Flow,,29.0
2015,1,GB,Wave Power,,0.0
2015,1,GB,Wind 50kW DNC or less,,25.0
2015,2,GB,Biomass 50kW DNC or less,,162.0
2015,2,GB,Fuelled,,1571259.0
2015,2,GB,Hydro 20MW DNC or less,,231570.0
